Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,SMAPE,Dropped drifting
Linear regression,None,Sudden Drift,Large,Important,Training,28.387113028830623,2.55,False
Linear regression,None,Sudden Drift,Large,Important,Training/Test,62.0676894924028,3.97,False
Linear regression,None,Sudden Drift,Large,Important,Test,70.15366220928702,4.06,False
Linear regression,None,Sudden Drift,Large,Medium,Training,23.55345057228224,2.63,False
Linear regression,None,Sudden Drift,Large,Medium,Training/Test,23.114003885802617,2.63,False
Linear regression,None,Sudden Drift,Large,Medium,Test,426.6384662749083,13.56,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training,21.383911970394355,2.74,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training/Test,40.57941485325685,3.8,False
Linear regression,None,Sudden Drift,Large,Unimportant,Test,405.6466726141583,13.04,False
Linear regression,None,Incremental Drift,Small,Important,Training,22.0204980159466,2.7,False
Linear regression,None,Incremental Drift,Small,Important,Training/Test,25.509817025708728,2.89,False
Linear regression,None,Incremental Drift,Small,Important,Test,41.92244341100476,3.76,False
Linear regression,None,Incremental Drift,Small,Medium,Training,20.62557344677205,2.73,False
Linear regression,None,Incremental Drift,Small,Medium,Training/Test,31.699267450054396,3.43,False
Linear regression,None,Incremental Drift,Small,Medium,Test,35.27823251728563,3.65,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training,20.064879857923053,2.75,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training/Test,24.217790013944494,2.98,False
Linear regression,None,Incremental Drift,Small,Unimportant,Test,29.657188996992524,3.27,False
Linear regression,None,Incremental Drift,Large,Important,Training,28.78667189737862,2.56,False
Linear regression,None,Incremental Drift,Large,Important,Training/Test,66.25834840173684,4.12,False
Linear regression,None,Incremental Drift,Large,Important,Test,278.4725602258735,8.51,False
Linear regression,None,Incremental Drift,Large,Medium,Training,23.39153398782077,2.63,False
Linear regression,None,Incremental Drift,Large,Medium,Training/Test,23.241875373388435,2.66,False
Linear regression,None,Incremental Drift,Large,Medium,Test,399.4737307164439,12.53,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training,21.637777903173557,2.71,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training/Test,42.323594894861486,3.86,False
Linear regression,None,Incremental Drift,Large,Unimportant,Test,404.1399972130307,12.49,False
Linear regression,None,No Drift,No Drift,No Drift,No Drift,19.87398874865249,2.77,False
Linear regression,None,Sudden Shock,Small,Important,3 days,20.234715873674503,2.78,False
Linear regression,None,Sudden Shock,Large,Important,3 days,20.59161190194599,2.81,False
Linear regression,None,Sudden Shock,Small,Important,7 days,19.70566285165257,2.74,False
Linear regression,None,Sudden Shock,Large,Important,7 days,20.059780068510243,2.75,False
Linear regression,Important,Sudden Drift,Small,Important,Training,63.059804775715065,4.81,True
Linear regression,Important,Sudden Drift,Small,Important,Training/Test,69.11871650894076,5.03,True
Linear regression,Important,Sudden Drift,Small,Important,Test,103.01092018700189,6.39,True
Linear regression,Important,Sudden Drift,Small,Medium,Training,21.134878712362354,2.76,False
Linear regression,Important,Sudden Drift,Small,Medium,Training/Test,20.41086525295193,2.75,False
Linear regression,Important,Sudden Drift,Small,Medium,Test,46.72423216698291,4.28,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training,20.06469117685002,2.79,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Training/Test,20.941695192640253,2.85,False
Linear regression,Important,Sudden Drift,Small,Unimportant,Test,44.85555368205586,4.13,False
Linear regression,Important,Sudden Drift,Large,Important,Training,585.0387385193935,12.92,True
Linear regression,Important,Sudden Drift,Large,Important,Training/Test,871.6877013153891,17.84,True
Linear regression,Important,Sudden Drift,Large,Important,Test,1446.075364377787,24.13,True
Linear regression,Important,Sudden Drift,Large,Medium,Training,23.505165199218617,2.64,False
Linear regression,Important,Sudden Drift,Large,Medium,Training/Test,23.358966794316604,2.66,False
Linear regression,Important,Sudden Drift,Large,Medium,Test,512.3800818777223,14.99,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training,21.39894568178591,2.74,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training/Test,39.43969069204933,3.74,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Test,409.97588983150587,13.15,False
Linear regression,Important,Incremental Drift,Small,Important,Training,58.25835350948118,4.57,True
Linear regression,Important,Incremental Drift,Small,Important,Training/Test,87.97666027853788,5.81,True
Linear regression,Important,Incremental Drift,Small,Important,Test,85.10038973230029,5.6,True
Linear regression,Important,Incremental Drift,Small,Medium,Training,22.40260797647814,2.84,False
Linear regression,Important,Incremental Drift,Small,Medium,Training/Test,36.81242347986503,3.75,False
Linear regression,Important,Incremental Drift,Small,Medium,Test,38.273975350966566,3.81,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training,20.057245607903926,2.77,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training/Test,22.058818727230804,2.88,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Test,37.913254537620425,3.73,False
Linear regression,Important,Incremental Drift,Large,Important,Training,556.7967013865449,12.6,True
Linear regression,Important,Incremental Drift,Large,Important,Training/Test,1203.3881065500486,21.67,True
Linear regression,Important,Incremental Drift,Large,Important,Test,1136.5539710329642,20.18,True
Linear regression,Important,Incremental Drift,Large,Medium,Training,23.449592724172923,2.65,False
Linear regression,Important,Incremental Drift,Large,Medium,Training/Test,23.047748625493146,2.66,False
Linear regression,Important,Incremental Drift,Large,Medium,Test,354.8614125853187,11.75,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training,21.454930566529463,2.74,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training/Test,42.50329388313176,3.88,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Test,160.26070131765564,7.66,False
Linear regression,Important,No Drift,No Drift,No Drift,No Drift,20.017353980131997,2.79,False
Linear regression,Important,Sudden Shock,Small,Important,3 days,22.72490692305597,2.95,True
Linear regression,Important,Sudden Shock,Large,Important,3 days,53.45530991601108,3.49,True
Linear regression,Important,Sudden Shock,Small,Important,7 days,23.597984037185253,2.95,True
Linear regression,Important,Sudden Shock,Large,Important,7 days,58.71261400785352,3.55,True
Linear regression,Medium,Sudden Drift,Small,Important,Training,21.83245543682283,2.69,False
Linear regression,Medium,Sudden Drift,Small,Important,Training/Test,24.107139065517103,2.8,False
Linear regression,Medium,Sudden Drift,Small,Important,Test,36.51843709828989,3.51,False
Linear regression,Medium,Sudden Drift,Small,Medium,Training,31.34051668266765,3.35,True
Linear regression,Medium,Sudden Drift,Small,Medium,Training/Test,27.77150459364701,3.2,True
Linear regression,Medium,Sudden Drift,Small,Medium,Test,36.024757467669446,3.68,True
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training,19.96774028942415,2.76,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training/Test,20.91590617213835,2.83,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Test,34.695768616815435,3.54,False
Linear regression,Medium,Sudden Drift,Large,Important,Training,28.567084541362448,2.56,False
Linear regression,Medium,Sudden Drift,Large,Important,Training/Test,60.4116204984459,3.9,False
Linear regression,Medium,Sudden Drift,Large,Important,Test,166.60311106961234,6.19,False
Linear regression,Medium,Sudden Drift,Large,Medium,Training,166.2681464963507,7.67,True
Linear regression,Medium,Sudden Drift,Large,Medium,Training/Test,229.9547280920751,9.32,True
Linear regression,Medium,Sudden Drift,Large,Medium,Test,365.7324694470674,12.37,True
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training,21.4526467390746,2.73,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training/Test,41.10961151683141,3.84,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Test,312.67268480767257,11.38,False
Linear regression,Medium,Incremental Drift,Small,Important,Training,21.370616827741674,2.68,False
Linear regression,Medium,Incremental Drift,Small,Important,Training/Test,24.863776864034527,2.84,False
Linear regression,Medium,Incremental Drift,Small,Important,Test,46.03988998933204,3.94,False
Linear regression,Medium,Incremental Drift,Small,Medium,Training,31.677177689843614,3.37,True
Linear regression,Medium,Incremental Drift,Small,Medium,Training/Test,33.48310202080014,3.55,True
Linear regression,Medium,Incremental Drift,Small,Medium,Test,31.13585940247357,3.39,True
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training,19.939114076827103,2.76,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training/Test,23.65996207808943,2.95,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Test,50.12899115965069,4.37,False
Linear regression,Medium,Incremental Drift,Large,Important,Training,29.08094113043751,2.56,False
Linear regression,Medium,Incremental Drift,Large,Important,Training/Test,64.99205811739684,4.09,False
Linear regression,Medium,Incremental Drift,Large,Important,Test,443.88297593200514,11.48,False
Linear regression,Medium,Incremental Drift,Large,Medium,Training,152.3842246946025,7.3,True
Linear regression,Medium,Incremental Drift,Large,Medium,Training/Test,308.11952620052256,11.21,True
Linear regression,Medium,Incremental Drift,Large,Medium,Test,286.6830303701168,10.45,True
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training,21.36421782072255,2.72,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training/Test,43.28802878710682,3.93,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Test,249.49528933739631,9.76,False
Linear regression,Medium,No Drift,No Drift,No Drift,No Drift,20.311384066206468,2.79,False
Linear regression,Medium,Sudden Shock,Small,Important,3 days,20.123642224666323,2.78,False
Linear regression,Medium,Sudden Shock,Large,Important,3 days,20.8631491460625,2.82,False
Linear regression,Medium,Sudden Shock,Small,Important,7 days,19.94864078198807,2.75,False
Linear regression,Medium,Sudden Shock,Large,Important,7 days,19.91896197837455,2.74,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training,21.79325855081309,2.7,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training/Test,24.488133018617265,2.83,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Test,64.22650697896447,4.77,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training,20.607384785508607,2.74,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training/Test,20.353176165146632,2.73,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Test,41.11053149148052,3.95,False
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training,23.369563739017103,2.93,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,21.18953417903307,2.86,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Test,21.914353408676043,2.89,True
Linear regression,Unimportant,Sudden Drift,Large,Important,Training,28.28486884200021,2.58,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Training/Test,62.240502698477,3.97,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Test,266.97753335726304,8.31,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training,23.447824630025597,2.63,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training/Test,23.90603176731176,2.66,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Test,314.8781760476116,11.39,False
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training,48.6082978587224,4.19,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,62.95179772978832,4.75,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Test,85.81486358855597,5.63,True
Linear regression,Unimportant,Incremental Drift,Small,Important,Training,21.824342033081333,2.7,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Training/Test,24.835331679758067,2.85,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Test,27.591873336732966,3.1,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training,21.04198716917511,2.75,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training/Test,34.18365866619121,3.59,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Test,32.89004312909858,3.49,False
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training,22.50802601430798,2.89,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,21.189084111614584,2.86,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Test,20.94480666075217,2.84,True
Linear regression,Unimportant,Incremental Drift,Large,Important,Training,29.276813160693937,2.62,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Training/Test,64.419167367343,4.07,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Test,348.14193256138503,9.73,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training,23.295571936349475,2.62,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training/Test,23.06623942060675,2.66,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Test,282.97780123993294,10.35,False
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training,45.707937749232606,4.04,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,77.55308187026905,5.33,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Test,70.56255317201365,4.96,True
Linear regression,Unimportant,No Drift,No Drift,No Drift,No Drift,20.18210050064477,2.79,False
Linear regression,Unimportant,Sudden Shock,Small,Important,3 days,21.00794822497307,2.83,False
Linear regression,Unimportant,Sudden Shock,Large,Important,3 days,21.290784691556212,2.85,False
Linear regression,Unimportant,Sudden Shock,Small,Important,7 days,19.80100325111261,2.75,False
Linear regression,Unimportant,Sudden Shock,Large,Important,7 days,20.55844586144972,2.79,False
Gradient boosted decision tree,None,Sudden Drift,Small,Important,Training,83.76910353478051,4.54,False
Gradient boosted decision tree,None,Sudden Drift,Small,Important,Training/Test,69.5976520230105,4.06,False
Gradient boosted decision tree,None,Sudden Drift,Small,Important,Test,143.5756205368578,6.32,False
Gradient boosted decision tree,None,Sudden Drift,Small,Medium,Training,35.36714924795961,3.06,False
Gradient boosted decision tree,None,Sudden Drift,Small,Medium,Training/Test,24.42315245556745,2.33,False
Gradient boosted decision tree,None,Sudden Drift,Small,Medium,Test,28.759528175536087,2.43,False
Gradient boosted decision tree,None,Sudden Drift,Small,Unimportant,Training,27.276020812190502,2.68,False
Gradient boosted decision tree,None,Sudden Drift,Small,Unimportant,Training/Test,21.530988763029075,2.37,False
Gradient boosted decision tree,None,Sudden Drift,Small,Unimportant,Test,24.960650284824634,2.4,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Training,583.8806076782263,9.73,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Training/Test,190.7155338384287,5.35,False
Gradient boosted decision tree,None,Sudden Drift,Large,Important,Test,2740.2751865601663,27.27,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Training,83.20826796206383,4.43,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Training/Test,148.0171675528654,5.78,False
Gradient boosted decision tree,None,Sudden Drift,Large,Medium,Test,296.1422314224208,9.1,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Training,47.84907026824619,3.4,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Training/Test,44.30298900349754,3.11,False
Gradient boosted decision tree,None,Sudden Drift,Large,Unimportant,Test,71.02604746022392,3.78,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Training,90.67300498349506,4.68,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Training/Test,126.72989649776233,5.72,False
Gradient boosted decision tree,None,Incremental Drift,Small,Important,Test,118.18523209955602,5.38,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Training,34.74287871986336,3.04,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Training/Test,29.993526264525386,2.58,False
Gradient boosted decision tree,None,Incremental Drift,Small,Medium,Test,26.93433071533469,2.37,False
Gradient boosted decision tree,None,Incremental Drift,Small,Unimportant,Training,26.232698639384715,2.58,False
Gradient boosted decision tree,None,Incremental Drift,Small,Unimportant,Training/Test,23.62327751500275,2.39,False
Gradient boosted decision tree,None,Incremental Drift,Small,Unimportant,Test,25.08031807807044,2.41,False
Gradient boosted decision tree,None,Incremental Drift,Large,Important,Training,620.2575672320943,9.81,False
Gradient boosted decision tree,None,Incremental Drift,Large,Important,Training/Test,1721.3414628657335,20.76,False
Gradient boosted decision tree,None,Incremental Drift,Large,Important,Test,2144.604860620712,22.63,False
Gradient boosted decision tree,None,Incremental Drift,Large,Medium,Training,128.14991579033733,5.29,False
Gradient boosted decision tree,None,Incremental Drift,Large,Medium,Training/Test,213.54389255382975,7.29,False
Gradient boosted decision tree,None,Incremental Drift,Large,Medium,Test,232.31980818362197,7.55,False
Gradient boosted decision tree,None,Incremental Drift,Large,Unimportant,Training,62.361218001427815,3.88,False
Gradient boosted decision tree,None,Incremental Drift,Large,Unimportant,Training/Test,56.32061581239014,3.41,False
Gradient boosted decision tree,None,Incremental Drift,Large,Unimportant,Test,61.70472187949432,3.51,False
Gradient boosted decision tree,None,No Drift,No Drift,No Drift,No Drift,24.582621213830283,2.5,False
Gradient boosted decision tree,None,Sudden Shock,Small,Important,3 days,27.96841783343857,2.58,False
Gradient boosted decision tree,None,Sudden Shock,Large,Important,3 days,63.826498600708696,2.74,False
Gradient boosted decision tree,None,Sudden Shock,Small,Important,7 days,26.01691635448074,2.6,False
Gradient boosted decision tree,None,Sudden Shock,Large,Important,7 days,65.56134449749035,3.0,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Important,Training,75.34107955597192,4.22,True
Gradient boosted decision tree,Important,Sudden Drift,Small,Important,Training/Test,77.76557112692122,4.45,True
Gradient boosted decision tree,Important,Sudden Drift,Small,Important,Test,182.45361972698456,7.41,True
Gradient boosted decision tree,Important,Sudden Drift,Small,Medium,Training,29.075995996945124,2.69,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Medium,Training/Test,22.947365533486416,2.31,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Medium,Test,31.263514643105985,2.6,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Unimportant,Training,24.90678903529938,2.53,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Unimportant,Training/Test,25.27715622863301,2.42,False
Gradient boosted decision tree,Important,Sudden Drift,Small,Unimportant,Test,27.19704551789953,2.52,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Important,Training,451.48464254546025,8.53,True
Gradient boosted decision tree,Important,Sudden Drift,Large,Important,Training/Test,142.79807712123582,4.62,True
Gradient boosted decision tree,Important,Sudden Drift,Large,Important,Test,2922.607591480635,28.35,True
Gradient boosted decision tree,Important,Sudden Drift,Large,Medium,Training,96.96212567085423,4.75,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Medium,Training/Test,136.89506526458962,5.74,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Medium,Test,294.2164671236808,8.9,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Unimportant,Training,54.98669905132325,3.66,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Unimportant,Training/Test,47.86381694495769,3.23,False
Gradient boosted decision tree,Important,Sudden Drift,Large,Unimportant,Test,88.58960906948548,4.27,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Important,Training,84.84713672202295,4.43,True
Gradient boosted decision tree,Important,Incremental Drift,Small,Important,Training/Test,121.93612206032616,5.73,True
Gradient boosted decision tree,Important,Incremental Drift,Small,Important,Test,148.343260207656,6.3,True
Gradient boosted decision tree,Important,Incremental Drift,Small,Medium,Training,31.714112524828558,2.84,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Medium,Training/Test,30.44806216359985,2.62,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Medium,Test,29.331895328927438,2.52,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Unimportant,Training,24.5315878126789,2.51,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Unimportant,Training/Test,26.183141568846963,2.46,False
Gradient boosted decision tree,Important,Incremental Drift,Small,Unimportant,Test,27.163294525654692,2.53,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Important,Training,549.100596564427,9.26,True
Gradient boosted decision tree,Important,Incremental Drift,Large,Important,Training/Test,1915.7405894296307,22.12,True
Gradient boosted decision tree,Important,Incremental Drift,Large,Important,Test,2291.7138069269354,23.69,True
Gradient boosted decision tree,Important,Incremental Drift,Large,Medium,Training,115.79931119431966,5.04,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Medium,Training/Test,222.48189542106135,7.7,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Medium,Test,229.4002618324181,7.36,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Unimportant,Training,56.585464336248045,3.6,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Unimportant,Training/Test,62.95998272608296,3.55,False
Gradient boosted decision tree,Important,Incremental Drift,Large,Unimportant,Test,77.33179977533221,3.94,False
Gradient boosted decision tree,Important,No Drift,No Drift,No Drift,No Drift,21.04304629051529,2.29,False
Gradient boosted decision tree,Important,Sudden Shock,Small,Important,3 days,29.261292487664143,2.67,True
Gradient boosted decision tree,Important,Sudden Shock,Large,Important,3 days,124.4671432509524,3.67,True
Gradient boosted decision tree,Important,Sudden Shock,Small,Important,7 days,28.069627191199768,2.59,True
Gradient boosted decision tree,Important,Sudden Shock,Large,Important,7 days,168.6074629913481,4.12,True
Gradient boosted decision tree,Medium,Sudden Drift,Small,Important,Training,74.04531713933527,4.2,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Important,Training/Test,64.98917642429736,3.86,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Important,Test,173.7232416478349,7.16,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Medium,Training,40.21339509359005,3.25,True
Gradient boosted decision tree,Medium,Sudden Drift,Small,Medium,Training/Test,24.42454814555329,2.34,True
Gradient boosted decision tree,Medium,Sudden Drift,Small,Medium,Test,36.11753661495098,2.75,True
Gradient boosted decision tree,Medium,Sudden Drift,Small,Unimportant,Training,28.27421358325687,2.71,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Unimportant,Training/Test,24.33728057340273,2.42,False
Gradient boosted decision tree,Medium,Sudden Drift,Small,Unimportant,Test,28.19068716354396,2.6,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Important,Training,568.9568811170817,9.54,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Important,Training/Test,194.13757982646572,5.32,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Important,Test,2877.1218506869686,28.1,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Medium,Training,130.55988781767817,5.32,True
Gradient boosted decision tree,Medium,Sudden Drift,Large,Medium,Training/Test,149.83443967602207,5.97,True
Gradient boosted decision tree,Medium,Sudden Drift,Large,Medium,Test,332.67859698945387,9.74,True
Gradient boosted decision tree,Medium,Sudden Drift,Large,Unimportant,Training,52.18235001017365,3.61,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Unimportant,Training/Test,48.261888078479565,3.13,False
Gradient boosted decision tree,Medium,Sudden Drift,Large,Unimportant,Test,86.69126896680844,4.14,False
Gradient boosted decision tree,Medium,Incremental Drift,Small,Important,Training,97.4171280642134,4.87,False
Gradient boosted decision tree,Medium,Incremental Drift,Small,Important,Training/Test,121.27833972782096,5.73,False
Gradient boosted decision tree,Medium,Incremental Drift,Small,Important,Test,140.80788924693186,6.08,False
Gradient boosted decision tree,Medium,Incremental Drift,Small,Medium,Training,40.10023574987351,3.28,True
Gradient boosted decision tree,Medium,Incremental Drift,Small,Medium,Training/Test,27.796913056094272,2.52,True
Gradient boosted decision tree,Medium,Incremental Drift,Small,Medium,Test,33.693908969931414,2.64,True
Gradient boosted decision tree,Medium,Incremental Drift,Small,Unimportant,Training,29.67152351838172,2.81,False
Gradient boosted decision tree,Medium,Incremental Drift,Small,Unimportant,Training/Test,21.651142622200997,2.3,False
Gradient boosted decision tree,Medium,Incremental Drift,Small,Unimportant,Test,27.83396641893704,2.6,False
Gradient boosted decision tree,Medium,Incremental Drift,Large,Important,Training,649.8767988336244,10.12,False
Gradient boosted decision tree,Medium,Incremental Drift,Large,Important,Training/Test,1724.0272218629495,20.7,False
Gradient boosted decision tree,Medium,Incremental Drift,Large,Important,Test,2251.8437741432126,23.45,False
Gradient boosted decision tree,Medium,Incremental Drift,Large,Medium,Training,164.62787869279663,5.81,True
Gradient boosted decision tree,Medium,Incremental Drift,Large,Medium,Training/Test,225.53755359201932,7.82,True
Gradient boosted decision tree,Medium,Incremental Drift,Large,Medium,Test,264.7623670142321,8.16,True
Gradient boosted decision tree,Medium,Incremental Drift,Large,Unimportant,Training,56.49856720988492,3.62,False
Gradient boosted decision tree,Medium,Incremental Drift,Large,Unimportant,Training/Test,55.167135126831205,3.33,False
Gradient boosted decision tree,Medium,Incremental Drift,Large,Unimportant,Test,74.13938463903959,3.78,False
Gradient boosted decision tree,Medium,No Drift,No Drift,No Drift,No Drift,24.72971173699725,2.5,False
Gradient boosted decision tree,Medium,Sudden Shock,Small,Important,3 days,27.47061618217583,2.55,False
Gradient boosted decision tree,Medium,Sudden Shock,Large,Important,3 days,64.40448974268445,2.8,False
Gradient boosted decision tree,Medium,Sudden Shock,Small,Important,7 days,28.92489824759265,2.76,False
Gradient boosted decision tree,Medium,Sudden Shock,Large,Important,7 days,69.09269755840762,3.19,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Important,Training,77.33569626107884,4.37,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Important,Training/Test,74.48783360054088,4.15,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Important,Test,148.88409986996322,6.54,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Medium,Training,34.50169783021691,2.96,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Medium,Training/Test,29.22255552304748,2.65,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Medium,Test,28.23379844473761,2.48,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Unimportant,Training,27.69838342856035,2.71,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,22.697776409400458,2.33,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Unimportant,Test,22.648926071499226,2.29,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Important,Training,535.5515827998454,9.33,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Important,Training/Test,268.4440082499445,6.35,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Important,Test,2775.357543230725,27.5,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Medium,Training,91.5384161946252,4.61,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Medium,Training/Test,137.97267105880783,5.71,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Medium,Test,288.24794092561297,8.87,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Unimportant,Training,71.38117738240398,4.18,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,48.32806243358501,3.15,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Unimportant,Test,77.14419992568304,3.99,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Important,Training,85.98680414257909,4.52,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Important,Training/Test,114.70099822615208,5.5,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Important,Test,119.56969797949624,5.48,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Medium,Training,33.527042615838205,2.97,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Medium,Training/Test,25.286024282207293,2.41,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Medium,Test,25.71459134341104,2.37,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Unimportant,Training,31.133503085642943,2.86,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,22.81392492696352,2.35,True
