,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,MAPE,SMAPE
54,0,Sudden Drift,Large,Unimportant,Unobserved,10.495177089854252,0.005713886770965596,0.005726607248739515
55,0,Incremental Drift,Small,Important,Fully observed,7.39004462639408,0.007092379025056935,0.007116451867141147
56,0,Incremental Drift,Small,Important,Half observed,7.575029354174669,0.007486974231412579,0.007503857350316902
57,0,Incremental Drift,Small,Important,Unobserved,136.77431255979795,0.014433292961040685,0.014950023384737337
58,0,Incremental Drift,Small,Medium,Fully observed,8.087985800232833,0.007446417482779327,0.007458379740682496
59,0,Incremental Drift,Small,Medium,Half observed,6.468513532372378,0.006746569408298422,0.006766139680436182
60,0,Incremental Drift,Small,Medium,Unobserved,114.97473889205061,0.01293574350900948,0.013401235226148113
61,0,Incremental Drift,Small,Unimportant,Fully observed,11.289758061544608,0.00933610789003903,0.00935729332312978
62,0,Incremental Drift,Small,Unimportant,Half observed,6.502332870751366,0.006487069173886886,0.006489294666137328
63,0,Incremental Drift,Small,Unimportant,Unobserved,176.42270019497997,0.014623616594149588,0.015191128645305788
64,0,Incremental Drift,Large,Important,Fully observed,8.306600848055336,0.007665933067548421,0.007686510223086724
65,0,Incremental Drift,Large,Important,Half observed,12.623248961382018,0.009520416250682657,0.009561306290466264
66,0,Incremental Drift,Large,Important,Unobserved,2104.7488065939447,0.026642004847886105,0.031082651922823275
67,0,Incremental Drift,Large,Medium,Fully observed,7.074102250204544,0.007316918279657144,0.007327550508188044
68,0,Incremental Drift,Large,Medium,Half observed,8.818959765960832,0.007712697412365035,0.007737687541359992
69,0,Incremental Drift,Large,Medium,Unobserved,1758.1855122754303,0.022070571706402607,0.02553716866813846
70,0,Incremental Drift,Large,Unimportant,Fully observed,7.548101495423186,0.006948829696933304,0.0069488581824896575
71,0,Incremental Drift,Large,Unimportant,Half observed,7.5462338320787286,0.0072201921808369846,0.007235907420663277
72,0,Incremental Drift,Large,Unimportant,Unobserved,2681.5182112002326,0.027085433756688437,0.03168118447597688
73,0,No Drift,No Drift,No Drift,No Drift,8.903910527695999,0.008061566118747166,0.008086789839816455
74,3,Sudden Drift,Small,Important,Fully observed,9.083400976125471,0.006919438423787521,0.006930865450435062
75,3,Sudden Drift,Small,Important,Half observed,8.43909950190234,0.00682604513141507,0.0068299127842742354
76,3,Sudden Drift,Small,Important,Unobserved,9.833326282112456,0.007716412064795944,0.007736088667931427
77,3,Sudden Drift,Small,Medium,Fully observed,13.063710722092171,0.008462041002993711,0.008464715866781667
78,3,Sudden Drift,Small,Medium,Half observed,24.579369708106405,0.009477645287222064,0.00951772915431358
79,3,Sudden Drift,Small,Medium,Unobserved,11.211227239968771,0.007931817048841515,0.007944279747038317
80,3,Sudden Drift,Small,Unimportant,Fully observed,7.886444749857937,0.006540319270249845,0.006552105803887898
81,3,Sudden Drift,Small,Unimportant,Half observed,9.915144712765073,0.007215691147066036,0.007237923471915026
82,3,Sudden Drift,Small,Unimportant,Unobserved,7.935371193118415,0.006514179150229674,0.006535767480696513
83,3,Sudden Drift,Large,Important,Fully observed,14.978553517923825,0.006282345582119363,0.006280063298607108
84,3,Sudden Drift,Large,Important,Half observed,10.064644427698466,0.005597324473410756,0.00560782917356182
85,3,Sudden Drift,Large,Important,Unobserved,11.964210642475289,0.006490626755399721,0.006506923677165856
86,3,Sudden Drift,Large,Medium,Fully observed,26.63422476262791,0.00871821671020463,0.00871827415149807
87,3,Sudden Drift,Large,Medium,Half observed,46.544157719800516,0.011110810851952603,0.011116379156954749
88,3,Sudden Drift,Large,Medium,Unobserved,18.371851796814706,0.007349383685911675,0.007357398498848926
89,3,Sudden Drift,Large,Unimportant,Fully observed,10.127055636325219,0.005560717475358956,0.0055627823332114945
90,3,Sudden Drift,Large,Unimportant,Half observed,13.401015468011805,0.006693956177220613,0.006712922151314726
91,3,Sudden Drift,Large,Unimportant,Unobserved,10.654416921308327,0.005933709488927551,0.005945224560185758
92,3,Incremental Drift,Small,Important,Fully observed,10.63298874547449,0.008792700163047784,0.008812509459684459
93,3,Incremental Drift,Small,Important,Half observed,9.099093108086198,0.00833782172918754,0.008360321922578533
94,3,Incremental Drift,Small,Important,Unobserved,126.96063789669556,0.015440055723317636,0.015914097785622094
95,3,Incremental Drift,Small,Medium,Fully observed,8.03247585517687,0.007457639886172011,0.00748009029170166
96,3,Incremental Drift,Small,Medium,Half observed,9.15685025978274,0.00786718165060863,0.007873834200169356
97,3,Incremental Drift,Small,Medium,Unobserved,123.89856145337626,0.014540895818591968,0.015045226962640058
98,3,Incremental Drift,Small,Unimportant,Fully observed,11.175959717075061,0.008803496569336945,0.008842417293987655
99,3,Incremental Drift,Small,Unimportant,Half observed,6.790572800802464,0.0069971249578329375,0.007018494250282991
100,3,Incremental Drift,Small,Unimportant,Unobserved,177.08008547470635,0.016120034864134995,0.016692356895229635
101,3,Incremental Drift,Large,Important,Fully observed,6.3204100032327695,0.006671129188309624,0.006685747633741725
102,3,Incremental Drift,Large,Important,Half observed,7.250034699767719,0.0071896540636298915,0.0072151335586160435
103,3,Incremental Drift,Large,Important,Unobserved,2049.2754001351104,0.027712585787616054,0.03201398312609923
104,3,Incremental Drift,Large,Medium,Fully observed,8.9704234882773,0.00761800890906921,0.007632826028284428
105,3,Incremental Drift,Large,Medium,Half observed,9.07271607495445,0.008088527784079707,0.008112707541108983
106,3,Incremental Drift,Large,Medium,Unobserved,1781.2977057220946,0.023623112513285173,0.027145418899200455
107,3,Incremental Drift,Large,Unimportant,Fully observed,7.070758637372419,0.006868093797394373,0.006889055989975357
108,3,Incremental Drift,Large,Unimportant,Half observed,9.056289850557825,0.007804361988603479,0.007837818671859738
109,3,Incremental Drift,Large,Unimportant,Unobserved,2669.1115713644836,0.028540913793986426,0.033122804134407005
110,3,No Drift,No Drift,No Drift,No Drift,13.23407292108329,0.009625646275487627,0.009665414646220281
111,6,Sudden Drift,Small,Important,Fully observed,9.110252499221584,0.007336484369291212,0.007349299662291003
112,6,Sudden Drift,Small,Important,Half observed,9.170823377893347,0.0071264343535733885,0.007128545934054338
113,6,Sudden Drift,Small,Important,Unobserved,8.01827070216639,0.0067117778216990494,0.006728863052723472
114,6,Sudden Drift,Small,Medium,Fully observed,10.639115613785583,0.007664902820275789,0.007680882058616451
115,6,Sudden Drift,Small,Medium,Half observed,7.163403404440655,0.006385876830287612,0.006395512247287622
116,6,Sudden Drift,Small,Medium,Unobserved,11.995975385339797,0.007902575854498259,0.007939682528917536
117,6,Sudden Drift,Small,Unimportant,Fully observed,16.232041791343992,0.00914479422725016,0.009161800464609661
118,6,Sudden Drift,Small,Unimportant,Half observed,20.007517143959284,0.009825124981287367,0.009824378575461422
119,6,Sudden Drift,Small,Unimportant,Unobserved,13.181338070330282,0.00818633554714096,0.008214238926319452
120,6,Sudden Drift,Large,Important,Fully observed,10.965195210938132,0.006087015849141601,0.006095419586130257
121,6,Sudden Drift,Large,Important,Half observed,12.16180672370557,0.006001774214953639,0.006017705324691677
122,6,Sudden Drift,Large,Important,Unobserved,9.356808538763532,0.005669903242197337,0.005687169910407592
123,6,Sudden Drift,Large,Medium,Fully observed,9.472004776645878,0.006065185329026416,0.006077488117577063
124,6,Sudden Drift,Large,Medium,Half observed,7.446174159072261,0.005592399373598484,0.005607609231842669
125,6,Sudden Drift,Large,Medium,Unobserved,9.65362522929407,0.005916292494677278,0.005933651486861086
126,6,Sudden Drift,Large,Unimportant,Fully observed,39.94674889861486,0.010006222299500715,0.010038353632657772
127,6,Sudden Drift,Large,Unimportant,Half observed,34.4852185181732,0.009870271963832253,0.009902118652190161
128,6,Sudden Drift,Large,Unimportant,Unobserved,29.68152011497722,0.007953553190265979,0.007968703049114357
129,6,Incremental Drift,Small,Important,Fully observed,7.320186972127707,0.0069274765936673775,0.006948542862288727
130,6,Incremental Drift,Small,Important,Half observed,9.195750194647086,0.00781889604215758,0.007840473012139745
131,6,Incremental Drift,Small,Important,Unobserved,135.44202783885393,0.014020082835883732,0.014532002335698384
132,6,Incremental Drift,Small,Medium,Fully observed,8.944452131064384,0.007815310317510853,0.007838322987445513
133,6,Incremental Drift,Small,Medium,Half observed,10.646348959920857,0.008474102254874981,0.008508834829536875
134,6,Incremental Drift,Small,Medium,Unobserved,111.74416780366393,0.012539969734714539,0.012999392014695965
135,6,Incremental Drift,Small,Unimportant,Fully observed,8.508047016255901,0.007337198666084019,0.0073523763732568255
136,6,Incremental Drift,Small,Unimportant,Half observed,9.420383578343031,0.008062905646898082,0.008079558034894747
137,6,Incremental Drift,Small,Unimportant,Unobserved,179.55119780648195,0.014510597100281812,0.015101704640906375
138,6,Incremental Drift,Large,Important,Fully observed,8.37840247305855,0.007706212606062005,0.007725260551227306
139,6,Incremental Drift,Large,Important,Half observed,7.319225553950475,0.0070861475194396875,0.007102638667690106
140,6,Incremental Drift,Large,Important,Unobserved,2098.6813225402034,0.02619784383526638,0.03061206391759184
141,6,Incremental Drift,Large,Medium,Fully observed,11.113246219834629,0.008674855245811405,0.008714954485397802
142,6,Incremental Drift,Large,Medium,Half observed,8.616124174487597,0.0077147179971281355,0.007736858458514045
143,6,Incremental Drift,Large,Medium,Unobserved,1742.663939804097,0.021632877517192048,0.025063018688398102
144,6,Incremental Drift,Large,Unimportant,Fully observed,8.654426073115582,0.00779551550480484,0.007812444983845133
145,6,Incremental Drift,Large,Unimportant,Half observed,8.184315150329526,0.007400617231980061,0.00741071901184973
146,6,Incremental Drift,Large,Unimportant,Unobserved,2697.1934449778064,0.027030588785843964,0.03169796794651981
147,6,No Drift,No Drift,No Drift,No Drift,9.0671848000334,0.0077465829239075756,0.007778824234632348
148,"[0, 3, 6]",Sudden Drift,Small,Important,Fully observed,10.494638425777044,0.007617775029514865,0.007628229369778261
149,"[0, 3, 6]",Sudden Drift,Small,Important,Half observed,13.601206478387088,0.00793765208072056,0.007929791493312332
