,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,MAPE,SMAPE
163,"[0, 3, 6]",Sudden Drift,Large,Unimportant,Fully observed,11.629672098375972,0.02591072281641471,2.6
164,"[0, 3, 6]",Sudden Drift,Large,Unimportant,Half observed,11.142933319880093,0.025571801023224556,2.57
165,"[0, 3, 6]",Sudden Drift,Large,Unimportant,Unobserved,26.66106761836949,0.038267278515310726,3.92
166,"[0, 3, 6]",Incremental Drift,Small,Important,Fully observed,10.36916166640134,0.025240476294344324,2.53
167,"[0, 3, 6]",Incremental Drift,Small,Important,Half observed,11.884363306385929,0.026239871232762554,2.64
168,"[0, 3, 6]",Incremental Drift,Small,Important,Unobserved,12.617455430533068,0.026673893359589487,2.68
169,"[0, 3, 6]",Incremental Drift,Small,Medium,Fully observed,10.892789814022834,0.025475601627036527,2.56
170,"[0, 3, 6]",Incremental Drift,Small,Medium,Half observed,11.167393327002525,0.025598661645334617,2.57
171,"[0, 3, 6]",Incremental Drift,Small,Medium,Unobserved,11.353062991208809,0.025940292471659035,2.61
172,"[0, 3, 6]",Incremental Drift,Small,Unimportant,Fully observed,9.892720967068817,0.024576726019560652,2.47
173,"[0, 3, 6]",Incremental Drift,Small,Unimportant,Half observed,11.20160439556949,0.025688696525084303,2.58
174,"[0, 3, 6]",Incremental Drift,Small,Unimportant,Unobserved,11.239272196857307,0.025725601662226632,2.58
175,"[0, 3, 6]",Incremental Drift,Large,Important,Fully observed,11.018013371751104,0.02581746474409664,2.6
176,"[0, 3, 6]",Incremental Drift,Large,Important,Half observed,28.929406839101564,0.028455380467693088,2.91
177,"[0, 3, 6]",Incremental Drift,Large,Important,Unobserved,31.574835876828804,0.028826830123057916,2.95
178,"[0, 3, 6]",Incremental Drift,Large,Medium,Fully observed,11.230336471271283,0.025755623183654302,2.59
179,"[0, 3, 6]",Incremental Drift,Large,Medium,Half observed,12.019233821651362,0.026243575514952315,2.64
180,"[0, 3, 6]",Incremental Drift,Large,Medium,Unobserved,12.798512217931293,0.02670784229250889,2.69
181,"[0, 3, 6]",Incremental Drift,Large,Unimportant,Fully observed,10.291910770284872,0.02516875106141488,2.53
182,"[0, 3, 6]",Incremental Drift,Large,Unimportant,Half observed,11.243971552525462,0.025759604434848957,2.59
183,"[0, 3, 6]",Incremental Drift,Large,Unimportant,Unobserved,11.392222482428451,0.025924723037844113,2.6
184,"[0, 3, 6]",No Drift,No Drift,No Drift,No Drift,11.22033085779784,0.02571110304274054,2.58
0,,Sudden Drift,Small,Important,Fully observed,10.83421174626458,0.021997382894374806,2.19
