LoadDate,Unnamed: 0,Group_Item,OrderQtyFirst,Year,Quarter,Month,Week,DayOfWeek,DayOfYear
2016-01-21 00:00:00+00:00,34618,4,32.0,2016,1,1,3,3,21
2016-01-21 00:00:00+00:00,26771,5,22.0,2016,1,1,3,3,21
2016-01-21 00:00:00+00:00,42615,2,15.0,2016,1,1,3,3,21
2016-01-22 00:00:00+00:00,32892,4,50.0,2016,1,1,3,4,22
2016-01-22 00:00:00+00:00,54453,3,96.0,2016,1,1,3,4,22
2016-01-22 00:00:00+00:00,26493,5,42.0,2016,1,1,3,4,22
2016-01-22 00:00:00+00:00,39123,1,43.0,2016,1,1,3,4,22
2016-01-22 00:00:00+00:00,43003,2,27.0,2016,1,1,3,4,22
2016-01-23 00:00:00+00:00,34567,4,10.0,2016,1,1,3,5,23
2016-01-23 00:00:00+00:00,25809,5,14.0,2016,1,1,3,5,23
2016-01-23 00:00:00+00:00,42897,2,7.0,2016,1,1,3,5,23
2016-01-23 00:00:00+00:00,40217,1,8.0,2016,1,1,3,5,23
2016-01-25 00:00:00+00:00,54908,3,60.0,2016,1,1,4,0,25
2016-01-25 00:00:00+00:00,34061,4,88.0,2016,1,1,4,0,25
2016-01-25 00:00:00+00:00,42936,2,31.0,2016,1,1,4,0,25
2016-01-25 00:00:00+00:00,39079,1,41.0,2016,1,1,4,0,25
2016-01-25 00:00:00+00:00,26440,5,40.0,2016,1,1,4,0,25
2016-01-26 00:00:00+00:00,26056,5,10.0,2016,1,1,4,1,26
2016-01-26 00:00:00+00:00,34008,4,8.0,2016,1,1,4,1,26
2016-01-26 00:00:00+00:00,54414,3,28.0,2016,1,1,4,1,26
2016-01-26 00:00:00+00:00,39829,1,9.0,2016,1,1,4,1,26
2016-01-26 00:00:00+00:00,43950,2,8.0,2016,1,1,4,1,26
2016-01-27 00:00:00+00:00,34527,4,16.0,2016,1,1,4,2,27
2016-01-27 00:00:00+00:00,43445,2,19.0,2016,1,1,4,2,27
2016-01-27 00:00:00+00:00,53998,3,30.0,2016,1,1,4,2,27
2016-01-27 00:00:00+00:00,25013,5,26.0,2016,1,1,4,2,27
2016-01-27 00:00:00+00:00,40497,1,34.0,2016,1,1,4,2,27
2016-01-28 00:00:00+00:00,33589,4,16.0,2016,1,1,4,3,28
2016-01-28 00:00:00+00:00,44202,2,11.0,2016,1,1,4,3,28
2016-01-28 00:00:00+00:00,55096,3,42.0,2016,1,1,4,3,28
2016-01-28 00:00:00+00:00,25558,5,18.0,2016,1,1,4,3,28
2016-01-28 00:00:00+00:00,39735,1,22.0,2016,1,1,4,3,28
2016-01-29 00:00:00+00:00,54655,3,83.0,2016,1,1,4,4,29
2016-01-29 00:00:00+00:00,26204,5,37.0,2016,1,1,4,4,29
2016-01-29 00:00:00+00:00,42629,2,28.0,2016,1,1,4,4,29
2016-01-29 00:00:00+00:00,40163,1,46.0,2016,1,1,4,4,29
2016-01-29 00:00:00+00:00,33008,4,48.0,2016,1,1,4,4,29
2016-01-30 00:00:00+00:00,33327,4,14.0,2016,1,1,4,5,30
2016-01-30 00:00:00+00:00,54054,3,4.0,2016,1,1,4,5,30
2016-01-30 00:00:00+00:00,26670,5,14.0,2016,1,1,4,5,30
2016-01-30 00:00:00+00:00,42825,2,5.0,2016,1,1,4,5,30
2016-01-30 00:00:00+00:00,39349,1,8.0,2016,1,1,4,5,30
2016-02-01 00:00:00+00:00,54093,3,66.0,2016,1,2,5,0,32
2016-02-01 00:00:00+00:00,39259,1,34.0,2016,1,2,5,0,32
2016-02-01 00:00:00+00:00,43399,2,34.0,2016,1,2,5,0,32
2016-02-01 00:00:00+00:00,33465,4,44.0,2016,1,2,5,0,32
2016-02-01 00:00:00+00:00,26076,5,42.0,2016,1,2,5,0,32
2016-02-02 00:00:00+00:00,44287,2,3.0,2016,1,2,5,1,33
2016-02-02 00:00:00+00:00,40266,1,3.0,2016,1,2,5,1,33
2016-02-02 00:00:00+00:00,25669,5,12.0,2016,1,2,5,1,33
2016-02-02 00:00:00+00:00,54261,3,25.0,2016,1,2,5,1,33
2016-02-02 00:00:00+00:00,33079,4,8.0,2016,1,2,5,1,33
2016-02-03 00:00:00+00:00,43503,2,21.0,2016,1,2,5,2,34
2016-02-03 00:00:00+00:00,34169,4,38.0,2016,1,2,5,2,34
2016-02-03 00:00:00+00:00,25768,5,32.0,2016,1,2,5,2,34
2016-02-03 00:00:00+00:00,55137,3,22.0,2016,1,2,5,2,34
2016-02-03 00:00:00+00:00,39382,1,34.0,2016,1,2,5,2,34
2016-02-04 00:00:00+00:00,32985,4,22.0,2016,1,2,5,3,35
2016-02-04 00:00:00+00:00,26119,5,22.0,2016,1,2,5,3,35
2016-02-04 00:00:00+00:00,54976,3,95.0,2016,1,2,5,3,35
2016-02-04 00:00:00+00:00,42666,2,12.0,2016,1,2,5,3,35
2016-02-04 00:00:00+00:00,39800,1,25.0,2016,1,2,5,3,35
2016-02-05 00:00:00+00:00,38824,1,41.0,2016,1,2,5,4,36
2016-02-05 00:00:00+00:00,55298,3,43.0,2016,1,2,5,4,36
2016-02-05 00:00:00+00:00,43100,2,30.0,2016,1,2,5,4,36
2016-02-05 00:00:00+00:00,25138,5,40.0,2016,1,2,5,4,36
2016-02-05 00:00:00+00:00,34282,4,44.0,2016,1,2,5,4,36
2016-02-06 00:00:00+00:00,43694,2,4.0,2016,1,2,5,5,37
2016-02-06 00:00:00+00:00,32858,4,10.0,2016,1,2,5,5,37
2016-02-06 00:00:00+00:00,26163,5,10.0,2016,1,2,5,5,37
2016-02-06 00:00:00+00:00,40369,1,12.0,2016,1,2,5,5,37
2016-02-08 00:00:00+00:00,34350,4,58.0,2016,1,2,6,0,39
2016-02-08 00:00:00+00:00,53838,3,65.0,2016,1,2,6,0,39
2016-02-08 00:00:00+00:00,40144,1,40.0,2016,1,2,6,0,39
2016-02-08 00:00:00+00:00,25982,5,36.0,2016,1,2,6,0,39
2016-02-08 00:00:00+00:00,44149,2,26.0,2016,1,2,6,0,39
2016-02-09 00:00:00+00:00,39223,1,21.0,2016,1,2,6,1,40
2016-02-09 00:00:00+00:00,54542,3,29.0,2016,1,2,6,1,40
2016-02-09 00:00:00+00:00,42771,2,10.0,2016,1,2,6,1,40
2016-02-09 00:00:00+00:00,26777,5,14.0,2016,1,2,6,1,40
2016-02-09 00:00:00+00:00,34634,4,18.0,2016,1,2,6,1,40
2016-02-10 00:00:00+00:00,53906,3,28.0,2016,1,2,6,2,41
2016-02-10 00:00:00+00:00,33303,4,24.0,2016,1,2,6,2,41
2016-02-10 00:00:00+00:00,42498,2,16.0,2016,1,2,6,2,41
2016-02-10 00:00:00+00:00,38747,1,18.0,2016,1,2,6,2,41
2016-02-10 00:00:00+00:00,25139,5,26.0,2016,1,2,6,2,41
2016-02-11 00:00:00+00:00,42862,2,15.0,2016,1,2,6,3,42
2016-02-11 00:00:00+00:00,55613,3,41.0,2016,1,2,6,3,42
2016-02-11 00:00:00+00:00,34542,4,44.0,2016,1,2,6,3,42
2016-02-11 00:00:00+00:00,26289,5,22.0,2016,1,2,6,3,42
2016-02-11 00:00:00+00:00,39124,1,30.0,2016,1,2,6,3,42
2016-02-12 00:00:00+00:00,26398,5,46.0,2016,1,2,6,4,43
2016-02-12 00:00:00+00:00,54462,3,62.0,2016,1,2,6,4,43
2016-02-12 00:00:00+00:00,33371,4,50.0,2016,1,2,6,4,43
2016-02-12 00:00:00+00:00,39806,1,43.0,2016,1,2,6,4,43
2016-02-12 00:00:00+00:00,43878,2,22.0,2016,1,2,6,4,43
2016-02-13 00:00:00+00:00,32947,4,12.0,2016,1,2,6,5,44
2016-02-13 00:00:00+00:00,53916,3,32.0,2016,1,2,6,5,44
2016-02-13 00:00:00+00:00,44103,2,5.0,2016,1,2,6,5,44
2016-02-13 00:00:00+00:00,25446,5,10.0,2016,1,2,6,5,44
2016-02-13 00:00:00+00:00,39113,1,13.0,2016,1,2,6,5,44
2016-02-15 00:00:00+00:00,42916,2,32.0,2016,1,2,7,0,46
2016-02-15 00:00:00+00:00,39569,1,34.0,2016,1,2,7,0,46
2016-02-15 00:00:00+00:00,55561,3,73.0,2016,1,2,7,0,46
2016-02-15 00:00:00+00:00,33706,4,56.0,2016,1,2,7,0,46
2016-02-15 00:00:00+00:00,26794,5,30.0,2016,1,2,7,0,46
2016-02-16 00:00:00+00:00,44192,2,5.0,2016,1,2,7,1,47
2016-02-16 00:00:00+00:00,54463,3,21.0,2016,1,2,7,1,47
2016-02-16 00:00:00+00:00,34329,4,20.0,2016,1,2,7,1,47
2016-02-16 00:00:00+00:00,26701,5,8.0,2016,1,2,7,1,47
2016-02-16 00:00:00+00:00,40184,1,20.0,2016,1,2,7,1,47
2016-02-17 00:00:00+00:00,43133,2,16.0,2016,1,2,7,2,48
2016-02-17 00:00:00+00:00,40425,1,25.0,2016,1,2,7,2,48
2016-02-17 00:00:00+00:00,33947,4,19.0,2016,1,2,7,2,48
2016-02-17 00:00:00+00:00,25635,5,24.0,2016,1,2,7,2,48
2016-02-17 00:00:00+00:00,53877,3,28.0,2016,1,2,7,2,48
2016-02-18 00:00:00+00:00,55217,3,80.0,2016,1,2,7,3,49
2016-02-18 00:00:00+00:00,26877,5,20.0,2016,1,2,7,3,49
2016-02-18 00:00:00+00:00,43626,2,12.0,2016,1,2,7,3,49
2016-02-18 00:00:00+00:00,33595,4,23.0,2016,1,2,7,3,49
2016-02-18 00:00:00+00:00,39596,1,27.0,2016,1,2,7,3,49
2016-02-19 00:00:00+00:00,54977,3,51.0,2016,1,2,7,4,50
2016-02-19 00:00:00+00:00,38791,1,38.0,2016,1,2,7,4,50
2016-02-19 00:00:00+00:00,25399,5,45.0,2016,1,2,7,4,50
2016-02-19 00:00:00+00:00,44220,2,27.0,2016,1,2,7,4,50
2016-02-19 00:00:00+00:00,33137,4,51.0,2016,1,2,7,4,50
2016-02-20 00:00:00+00:00,39624,1,14.0,2016,1,2,7,5,51
2016-02-20 00:00:00+00:00,26936,5,14.0,2016,1,2,7,5,51
2016-02-20 00:00:00+00:00,42681,2,3.0,2016,1,2,7,5,51
2016-02-20 00:00:00+00:00,33851,4,10.0,2016,1,2,7,5,51
2016-02-22 00:00:00+00:00,25582,5,45.0,2016,1,2,8,0,53
2016-02-22 00:00:00+00:00,55562,3,55.0,2016,1,2,8,0,53
2016-02-22 00:00:00+00:00,38912,1,39.0,2016,1,2,8,0,53
2016-02-22 00:00:00+00:00,34041,4,47.0,2016,1,2,8,0,53
2016-02-22 00:00:00+00:00,44165,2,26.0,2016,1,2,8,0,53
2016-02-23 00:00:00+00:00,33718,4,19.0,2016,1,2,8,1,54
2016-02-23 00:00:00+00:00,38811,1,12.0,2016,1,2,8,1,54
2016-02-23 00:00:00+00:00,43004,2,5.0,2016,1,2,8,1,54
2016-02-23 00:00:00+00:00,25910,5,12.0,2016,1,2,8,1,54
2016-02-23 00:00:00+00:00,55018,3,22.0,2016,1,2,8,1,54
2016-02-24 00:00:00+00:00,33114,4,18.0,2016,1,2,8,2,55
2016-02-24 00:00:00+00:00,25911,5,12.0,2016,1,2,8,2,55
2016-02-24 00:00:00+00:00,43226,2,20.0,2016,1,2,8,2,55
2016-02-24 00:00:00+00:00,54767,3,42.0,2016,1,2,8,2,55
2016-02-24 00:00:00+00:00,39962,1,35.0,2016,1,2,8,2,55
2016-02-25 00:00:00+00:00,25714,5,24.0,2016,1,2,8,3,56
2016-02-25 00:00:00+00:00,40335,1,18.0,2016,1,2,8,3,56
2016-02-25 00:00:00+00:00,34146,4,24.0,2016,1,2,8,3,56
2016-02-25 00:00:00+00:00,55501,3,36.0,2016,1,2,8,3,56
2016-02-25 00:00:00+00:00,43634,2,11.0,2016,1,2,8,3,56
2016-02-26 00:00:00+00:00,39080,1,41.0,2016,1,2,8,4,57
2016-02-26 00:00:00+00:00,42928,2,23.0,2016,1,2,8,4,57
2016-02-26 00:00:00+00:00,34156,4,47.0,2016,1,2,8,4,57
2016-02-26 00:00:00+00:00,26693,5,39.0,2016,1,2,8,4,57
2016-02-26 00:00:00+00:00,54580,3,72.0,2016,1,2,8,4,57
2016-02-27 00:00:00+00:00,38913,1,12.0,2016,1,2,8,5,58
2016-02-27 00:00:00+00:00,33872,4,10.0,2016,1,2,8,5,58
2016-02-27 00:00:00+00:00,25636,5,14.0,2016,1,2,8,5,58
2016-02-27 00:00:00+00:00,44203,2,4.0,2016,1,2,8,5,58
2016-02-29 00:00:00+00:00,39277,1,46.0,2016,1,2,9,0,60
2016-02-29 00:00:00+00:00,54917,3,75.0,2016,1,2,9,0,60
2016-02-29 00:00:00+00:00,33080,4,71.0,2016,1,2,9,0,60
2016-02-29 00:00:00+00:00,25087,5,27.0,2016,1,2,9,0,60
2016-02-29 00:00:00+00:00,43075,2,42.0,2016,1,2,9,0,60
2016-03-01 00:00:00+00:00,42567,2,4.0,2016,1,3,9,1,61
2016-03-01 00:00:00+00:00,54171,3,44.0,2016,1,3,9,1,61
2016-03-01 00:00:00+00:00,40267,1,14.0,2016,1,3,9,1,61
2016-03-01 00:00:00+00:00,33158,4,24.0,2016,1,3,9,1,61
2016-03-01 00:00:00+00:00,25289,5,16.0,2016,1,3,9,1,61
2016-03-02 00:00:00+00:00,43498,2,23.0,2016,1,3,9,2,62
2016-03-02 00:00:00+00:00,25214,5,14.0,2016,1,3,9,2,62
2016-03-02 00:00:00+00:00,39577,1,27.0,2016,1,3,9,2,62
2016-03-02 00:00:00+00:00,33896,4,20.0,2016,1,3,9,2,62
2016-03-02 00:00:00+00:00,54634,3,36.0,2016,1,3,9,2,62
2016-03-03 00:00:00+00:00,55241,3,93.0,2016,1,3,9,3,63
2016-03-03 00:00:00+00:00,39338,1,34.0,2016,1,3,9,3,63
2016-03-03 00:00:00+00:00,26907,5,22.0,2016,1,3,9,3,63
2016-03-03 00:00:00+00:00,33202,4,38.0,2016,1,3,9,3,63
2016-03-03 00:00:00+00:00,44001,2,15.0,2016,1,3,9,3,63
2016-03-04 00:00:00+00:00,54317,3,55.0,2016,1,3,9,4,64
2016-03-04 00:00:00+00:00,33392,4,40.0,2016,1,3,9,4,64
2016-03-04 00:00:00+00:00,44288,2,21.0,2016,1,3,9,4,64
2016-03-04 00:00:00+00:00,25962,5,43.0,2016,1,3,9,4,64
2016-03-04 00:00:00+00:00,40082,1,40.0,2016,1,3,9,4,64
2016-03-05 00:00:00+00:00,54163,3,2.0,2016,1,3,9,5,65
2016-03-05 00:00:00+00:00,33998,4,11.0,2016,1,3,9,5,65
2016-03-05 00:00:00+00:00,43068,2,3.0,2016,1,3,9,5,65
2016-03-05 00:00:00+00:00,26739,5,14.0,2016,1,3,9,5,65
2016-03-05 00:00:00+00:00,39037,1,8.0,2016,1,3,9,5,65
2016-03-07 00:00:00+00:00,43857,2,37.0,2016,1,3,10,0,67
2016-03-07 00:00:00+00:00,54415,3,86.0,2016,1,3,10,0,67
2016-03-07 00:00:00+00:00,26155,5,32.0,2016,1,3,10,0,67
2016-03-07 00:00:00+00:00,34221,4,63.0,2016,1,3,10,0,67
2016-03-07 00:00:00+00:00,40197,1,44.0,2016,1,3,10,0,67
2016-03-08 00:00:00+00:00,54601,3,17.0,2016,1,3,10,1,68
2016-03-08 00:00:00+00:00,25179,5,12.0,2016,1,3,10,1,68
2016-03-08 00:00:00+00:00,42543,2,5.0,2016,1,3,10,1,68
2016-03-08 00:00:00+00:00,38937,1,14.0,2016,1,3,10,1,68
2016-03-08 00:00:00+00:00,34518,4,11.0,2016,1,3,10,1,68
2016-03-09 00:00:00+00:00,26386,5,14.0,2016,1,3,10,2,69
2016-03-09 00:00:00+00:00,34262,4,18.0,2016,1,3,10,2,69
2016-03-09 00:00:00+00:00,53989,3,44.0,2016,1,3,10,2,69
2016-03-09 00:00:00+00:00,39785,1,28.0,2016,1,3,10,2,69
2016-03-09 00:00:00+00:00,42826,2,15.0,2016,1,3,10,2,69
2016-03-10 00:00:00+00:00,25504,5,22.0,2016,1,3,10,3,70
2016-03-10 00:00:00+00:00,54839,3,57.0,2016,1,3,10,3,70
2016-03-10 00:00:00+00:00,34619,4,38.0,2016,1,3,10,3,70
2016-03-10 00:00:00+00:00,39166,1,33.0,2016,1,3,10,3,70
2016-03-10 00:00:00+00:00,43490,2,16.0,2016,1,3,10,3,70
2016-03-11 00:00:00+00:00,54023,3,82.0,2016,1,3,10,4,71
2016-03-11 00:00:00+00:00,25903,5,33.0,2016,1,3,10,4,71
2016-03-11 00:00:00+00:00,38977,1,31.0,2016,1,3,10,4,71
2016-03-11 00:00:00+00:00,33095,4,44.0,2016,1,3,10,4,71
2016-03-11 00:00:00+00:00,43349,2,18.0,2016,1,3,10,4,71
2016-03-12 00:00:00+00:00,25173,5,14.0,2016,1,3,10,5,72
2016-03-12 00:00:00+00:00,39532,1,8.0,2016,1,3,10,5,72
2016-03-12 00:00:00+00:00,33086,4,8.0,2016,1,3,10,5,72
2016-03-12 00:00:00+00:00,44060,2,3.0,2016,1,3,10,5,72
2016-03-14 00:00:00+00:00,54889,3,59.0,2016,1,3,11,0,74
2016-03-14 00:00:00+00:00,25583,5,25.0,2016,1,3,11,0,74
2016-03-14 00:00:00+00:00,43303,2,27.0,2016,1,3,11,0,74
2016-03-14 00:00:00+00:00,39328,1,50.0,2016,1,3,11,0,74
2016-03-14 00:00:00+00:00,34435,4,70.0,2016,1,3,11,0,74
2016-03-15 00:00:00+00:00,55361,3,23.0,2016,1,3,11,1,75
2016-03-15 00:00:00+00:00,39192,1,16.0,2016,1,3,11,1,75
2016-03-15 00:00:00+00:00,33336,4,15.0,2016,1,3,11,1,75
2016-03-15 00:00:00+00:00,43446,2,4.0,2016,1,3,11,1,75
2016-03-15 00:00:00+00:00,25267,5,14.0,2016,1,3,11,1,75
2016-03-16 00:00:00+00:00,44150,2,21.0,2016,1,3,11,2,76
2016-03-16 00:00:00+00:00,34683,4,35.0,2016,1,3,11,2,76
2016-03-16 00:00:00+00:00,39963,1,30.0,2016,1,3,11,2,76
2016-03-16 00:00:00+00:00,55368,3,22.0,2016,1,3,11,2,76
2016-03-16 00:00:00+00:00,25912,5,17.0,2016,1,3,11,2,76
2016-03-17 00:00:00+00:00,55045,3,80.0,2016,1,3,11,3,77
2016-03-17 00:00:00+00:00,39570,1,18.0,2016,1,3,11,3,77
2016-03-17 00:00:00+00:00,26164,5,22.0,2016,1,3,11,3,77
2016-03-17 00:00:00+00:00,34157,4,23.0,2016,1,3,11,3,77
2016-03-17 00:00:00+00:00,44232,2,8.0,2016,1,3,11,3,77
2016-03-18 00:00:00+00:00,33237,4,45.0,2016,1,3,11,4,78
2016-03-18 00:00:00+00:00,26855,5,38.0,2016,1,3,11,4,78
2016-03-18 00:00:00+00:00,54055,3,51.0,2016,1,3,11,4,78
2016-03-18 00:00:00+00:00,40295,1,51.0,2016,1,3,11,4,78
2016-03-18 00:00:00+00:00,43021,2,26.0,2016,1,3,11,4,78
2016-03-19 00:00:00+00:00,26899,5,6.0,2016,1,3,11,5,79
2016-03-19 00:00:00+00:00,40318,1,15.0,2016,1,3,11,5,79
2016-03-19 00:00:00+00:00,42655,2,5.0,2016,1,3,11,5,79
2016-03-19 00:00:00+00:00,55614,3,8.0,2016,1,3,11,5,79
2016-03-19 00:00:00+00:00,33009,4,14.0,2016,1,3,11,5,79
2016-03-21 00:00:00+00:00,43797,2,26.0,2016,1,3,12,0,81
2016-03-21 00:00:00+00:00,33316,4,59.0,2016,1,3,12,0,81
2016-03-21 00:00:00+00:00,54094,3,52.0,2016,1,3,12,0,81
2016-03-21 00:00:00+00:00,25431,5,33.0,2016,1,3,12,0,81
2016-03-21 00:00:00+00:00,38604,1,38.0,2016,1,3,12,0,81
2016-03-22 00:00:00+00:00,43574,2,4.0,2016,1,3,12,1,82
2016-03-22 00:00:00+00:00,34042,4,17.0,2016,1,3,12,1,82
2016-03-22 00:00:00+00:00,38700,1,11.0,2016,1,3,12,1,82
2016-03-22 00:00:00+00:00,54515,3,20.0,2016,1,3,12,1,82
2016-03-22 00:00:00+00:00,25258,5,8.0,2016,1,3,12,1,82
2016-03-23 00:00:00+00:00,43264,2,17.0,2016,1,3,12,2,83
2016-03-23 00:00:00+00:00,34022,4,25.0,2016,1,3,12,2,83
2016-03-23 00:00:00+00:00,54013,3,32.0,2016,1,3,12,2,83
2016-03-23 00:00:00+00:00,25593,5,12.0,2016,1,3,12,2,83
2016-03-23 00:00:00+00:00,39362,1,34.0,2016,1,3,12,2,83
2016-03-24 00:00:00+00:00,55598,3,84.0,2016,1,3,12,3,84
2016-03-24 00:00:00+00:00,33835,4,33.0,2016,1,3,12,3,84
2016-03-24 00:00:00+00:00,25840,5,20.0,2016,1,3,12,3,84
2016-03-24 00:00:00+00:00,39167,1,37.0,2016,1,3,12,3,84
2016-03-24 00:00:00+00:00,44204,2,17.0,2016,1,3,12,3,84
2016-03-25 00:00:00+00:00,40156,1,34.0,2016,1,3,12,4,85
2016-03-25 00:00:00+00:00,54416,3,45.0,2016,1,3,12,4,85
2016-03-25 00:00:00+00:00,44081,2,24.0,2016,1,3,12,4,85
2016-03-25 00:00:00+00:00,33745,4,39.0,2016,1,3,12,4,85
2016-03-25 00:00:00+00:00,26740,5,66.0,2016,1,3,12,4,85
2016-03-26 00:00:00+00:00,54635,3,37.0,2016,1,3,12,5,86
2016-03-26 00:00:00+00:00,43383,2,14.0,2016,1,3,12,5,86
2016-03-26 00:00:00+00:00,38978,1,26.0,2016,1,3,12,5,86
2016-03-26 00:00:00+00:00,26856,5,14.0,2016,1,3,12,5,86
2016-03-26 00:00:00+00:00,33852,4,22.0,2016,1,3,12,5,86
2016-03-29 00:00:00+00:00,33010,4,18.0,2016,1,3,13,1,89
2016-03-29 00:00:00+00:00,54682,3,38.0,2016,1,3,13,1,89
2016-03-29 00:00:00+00:00,26878,5,34.0,2016,1,3,13,1,89
2016-03-29 00:00:00+00:00,42750,2,9.0,2016,1,3,13,1,89
2016-03-29 00:00:00+00:00,40172,1,13.0,2016,1,3,13,1,89
2016-03-30 00:00:00+00:00,25463,5,17.0,2016,1,3,13,2,90
2016-03-30 00:00:00+00:00,34312,4,47.0,2016,1,3,13,2,90
2016-03-30 00:00:00+00:00,54417,3,31.0,2016,1,3,13,2,90
2016-03-30 00:00:00+00:00,44221,2,16.0,2016,1,3,13,2,90
2016-03-30 00:00:00+00:00,39705,1,18.0,2016,1,3,13,2,90
2016-03-31 00:00:00+00:00,26256,5,16.0,2016,1,3,13,3,91
2016-03-31 00:00:00+00:00,33746,4,12.0,2016,1,3,13,3,91
2016-03-31 00:00:00+00:00,54353,3,46.0,2016,1,3,13,3,91
2016-03-31 00:00:00+00:00,43734,2,8.0,2016,1,3,13,3,91
2016-03-31 00:00:00+00:00,39059,1,12.0,2016,1,3,13,3,91
2016-04-01 00:00:00+00:00,39131,1,54.0,2016,2,4,13,4,92
2016-04-01 00:00:00+00:00,26310,5,33.0,2016,2,4,13,4,92
2016-04-01 00:00:00+00:00,42544,2,37.0,2016,2,4,13,4,92
2016-04-01 00:00:00+00:00,55218,3,80.0,2016,2,4,13,4,92
2016-04-01 00:00:00+00:00,32838,4,49.0,2016,2,4,13,4,92
2016-04-02 00:00:00+00:00,34210,4,10.0,2016,2,4,13,5,93
2016-04-02 00:00:00+00:00,42505,2,3.0,2016,2,4,13,5,93
2016-04-02 00:00:00+00:00,26795,5,4.0,2016,2,4,13,5,93
2016-04-02 00:00:00+00:00,39825,1,8.0,2016,2,4,13,5,93
2016-04-04 00:00:00+00:00,53999,3,57.0,2016,2,4,14,0,95
2016-04-04 00:00:00+00:00,42591,2,19.0,2016,2,4,14,0,95
2016-04-04 00:00:00+00:00,34313,4,49.0,2016,2,4,14,0,95
2016-04-04 00:00:00+00:00,25248,5,38.0,2016,2,4,14,0,95
2016-04-04 00:00:00+00:00,38775,1,33.0,2016,2,4,14,0,95
2016-04-05 00:00:00+00:00,34330,4,24.0,2016,2,4,14,1,96
2016-04-05 00:00:00+00:00,43091,2,9.0,2016,2,4,14,1,96
2016-04-05 00:00:00+00:00,25600,5,14.0,2016,2,4,14,1,96
2016-04-05 00:00:00+00:00,38658,1,24.0,2016,2,4,14,1,96
2016-04-05 00:00:00+00:00,54373,3,48.0,2016,2,4,14,1,96
2016-04-06 00:00:00+00:00,33429,4,18.0,2016,2,4,14,2,97
2016-04-06 00:00:00+00:00,54890,3,22.0,2016,2,4,14,2,97
2016-04-06 00:00:00+00:00,26720,5,23.0,2016,2,4,14,2,97
2016-04-06 00:00:00+00:00,43405,2,14.0,2016,2,4,14,2,97
2016-04-06 00:00:00+00:00,39523,1,17.0,2016,2,4,14,2,97
2016-04-07 00:00:00+00:00,54292,3,48.0,2016,2,4,14,3,98
2016-04-07 00:00:00+00:00,34383,4,18.0,2016,2,4,14,3,98
2016-04-07 00:00:00+00:00,40021,1,13.0,2016,2,4,14,3,98
2016-04-07 00:00:00+00:00,26731,5,30.0,2016,2,4,14,3,98
2016-04-07 00:00:00+00:00,43695,2,10.0,2016,2,4,14,3,98
2016-04-08 00:00:00+00:00,33124,4,68.0,2016,2,4,14,4,99
2016-04-08 00:00:00+00:00,42592,2,23.0,2016,2,4,14,4,99
2016-04-08 00:00:00+00:00,39504,1,44.0,2016,2,4,14,4,99
2016-04-08 00:00:00+00:00,26098,5,46.0,2016,2,4,14,4,99
2016-04-08 00:00:00+00:00,55548,3,94.0,2016,2,4,14,4,99
2016-04-09 00:00:00+00:00,25418,5,8.0,2016,2,4,14,5,100
2016-04-09 00:00:00+00:00,32846,4,12.0,2016,2,4,14,5,100
2016-04-09 00:00:00+00:00,39410,1,10.0,2016,2,4,14,5,100
2016-04-09 00:00:00+00:00,42995,2,5.0,2016,2,4,14,5,100
2016-04-11 00:00:00+00:00,55242,3,68.0,2016,2,4,15,0,102
2016-04-11 00:00:00+00:00,34603,4,48.0,2016,2,4,15,0,102
2016-04-11 00:00:00+00:00,43771,2,22.0,2016,2,4,15,0,102
2016-04-11 00:00:00+00:00,40313,1,30.0,2016,2,4,15,0,102
2016-04-11 00:00:00+00:00,25057,5,59.0,2016,2,4,15,0,102
2016-04-12 00:00:00+00:00,43175,2,7.0,2016,2,4,15,1,103
2016-04-12 00:00:00+00:00,55097,3,28.0,2016,2,4,15,1,103
2016-04-12 00:00:00+00:00,40257,1,28.0,2016,2,4,15,1,103
2016-04-12 00:00:00+00:00,32867,4,14.0,2016,2,4,15,1,103
2016-04-12 00:00:00+00:00,26044,5,16.0,2016,2,4,15,1,103
2016-04-13 00:00:00+00:00,42872,2,16.0,2016,2,4,15,2,104
2016-04-13 00:00:00+00:00,25913,5,16.0,2016,2,4,15,2,104
2016-04-13 00:00:00+00:00,54737,3,28.0,2016,2,4,15,2,104
2016-04-13 00:00:00+00:00,32986,4,17.0,2016,2,4,15,2,104
2016-04-13 00:00:00+00:00,39278,1,15.0,2016,2,4,15,2,104
2016-04-14 00:00:00+00:00,40243,1,34.0,2016,2,4,15,3,105
2016-04-14 00:00:00+00:00,32940,4,30.0,2016,2,4,15,3,105
2016-04-14 00:00:00+00:00,54218,3,46.0,2016,2,4,15,3,105
2016-04-14 00:00:00+00:00,26441,5,28.0,2016,2,4,15,3,105
2016-04-14 00:00:00+00:00,44069,2,17.0,2016,2,4,15,3,105
2016-04-15 00:00:00+00:00,40345,1,35.0,2016,2,4,15,4,106
2016-04-15 00:00:00+00:00,33684,4,34.0,2016,2,4,15,4,106
2016-04-15 00:00:00+00:00,42742,2,13.0,2016,2,4,15,4,106
2016-04-15 00:00:00+00:00,25268,5,40.0,2016,2,4,15,4,106
2016-04-15 00:00:00+00:00,53839,3,49.0,2016,2,4,15,4,106
2016-04-16 00:00:00+00:00,38876,1,12.0,2016,2,4,15,5,107
